combo_id,enrollment_1,enrollment_2,enrollment_3,run_name,learning_rate,epoch,sample_count,zero_shot_mean,sft_mean,sft_minus_zero
4,010.wav,020.wav,060.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,6,20,0.6908209173238498,0.684802626898636,-0.006018290425213735
4,010.wav,020.wav,060.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,7,20,0.6908209173238498,0.6811520576366616,-0.009668859687188114
5,010.wav,020.wav,070.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,0,20,0.6906468437645593,0.7020179293062241,0.011371085541664772
5,010.wav,020.wav,070.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,1,20,0.6906468437645593,0.7078273444322916,0.017180500667732246
5,010.wav,020.wav,070.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,2,20,0.6906468437645593,0.708453302702963,0.017806458938403713
5,010.wav,020.wav,070.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,20,0.6906468437645593,0.7146220872846482,0.02397524352008884
5,010.wav,020.wav,070.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,4,20,0.6906468437645593,0.6935969302615573,0.0029500864969980167
5,010.wav,020.wav,070.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,5,20,0.6906468437645593,0.7056789191361011,0.015032075371541831
5,010.wav,020.wav,070.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,20,0.6906468437645593,0.7127179050966044,0.02207106133204506
5,010.wav,020.wav,070.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,7,20,0.6906468437645593,0.7028837650134161,0.01223692124885678
5,010.wav,020.wav,070.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,0,20,0.6906468437645593,0.7038128964849112,0.013166052720351873
5,010.wav,020.wav,070.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,1,20,0.6906468437645593,0.7089599767675098,0.018313133002950455
5,010.wav,020.wav,070.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,2,20,0.6906468437645593,0.6944471123112868,0.0038002685467274366
5,010.wav,020.wav,070.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,3,20,0.6906468437645593,0.7084368537649262,0.01779001000036684
5,010.wav,020.wav,070.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,4,20,0.6906468437645593,0.6981268290844369,0.007479985319877591
5,010.wav,020.wav,070.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,5,20,0.6906468437645593,0.6883626004195484,-0.0022842433450108723
5,010.wav,020.wav,070.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,6,20,0.6906468437645593,0.7051924017077803,0.014545557943220988
5,010.wav,020.wav,070.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,7,20,0.6906468437645593,0.6947273905901502,0.004080546825590892
5,010.wav,020.wav,070.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,0,20,0.6906468437645593,0.7065676073187935,0.01592076355423422
5,010.wav,020.wav,070.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,1,20,0.6906468437645593,0.7038866052001485,0.013239761435589137
5,010.wav,020.wav,070.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,2,20,0.6906468437645593,0.7054588889788388,0.014812045214279479
5,010.wav,020.wav,070.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,3,20,0.6906468437645593,0.708571480969888,0.017924637205328664
5,010.wav,020.wav,070.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,4,20,0.6906468437645593,0.7094231093397266,0.018776265575167317
5,010.wav,020.wav,070.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,5,20,0.6906468437645593,0.702594933669339,0.01194808990477969
5,010.wav,020.wav,070.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,6,20,0.6906468437645593,0.7040427631848977,0.013395919420338354
5,010.wav,020.wav,070.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,7,20,0.6906468437645593,0.6978176467342875,0.007170802969728163
6,010.wav,020.wav,080.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,0,20,0.6871424778423231,0.6820245281190274,-0.005117949723295712
6,010.wav,020.wav,080.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,1,20,0.6871424778423231,0.6914888293756386,0.004346351533315529
6,010.wav,020.wav,080.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,2,20,0.6871424778423231,0.6911194523169089,0.003976974474585782
6,010.wav,020.wav,080.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,20,0.6871424778423231,0.6973049249276274,0.010162447085304338
6,010.wav,020.wav,080.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,4,20,0.6871424778423231,0.6767627153264244,-0.010379762515898672
6,010.wav,020.wav,080.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,5,20,0.6871424778423231,0.6878551332404444,0.0007126553981213757
6,010.wav,020.wav,080.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,20,0.6871424778423231,0.6935943506516701,0.0064518728093470035
6,010.wav,020.wav,080.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,7,20,0.6871424778423231,0.6864612129313943,-0.0006812649109287916
6,010.wav,020.wav,080.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,0,20,0.6871424778423231,0.6871494586232592,6.980780936083342e-06
6,010.wav,020.wav,080.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,1,20,0.6871424778423231,0.6914844091219665,0.004341931279643441
6,010.wav,020.wav,080.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,2,20,0.6871424778423231,0.6791613056552329,-0.007981172187090158
6,010.wav,020.wav,080.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,3,20,0.6871424778423231,0.6886856243670204,0.0015431465246973364
6,010.wav,020.wav,080.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,4,20,0.6871424778423231,0.6792246563583803,-0.007917821483942822
6,010.wav,020.wav,080.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,5,20,0.6871424778423231,0.6725502156294425,-0.014592262212880569
6,010.wav,020.wav,080.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,6,20,0.6871424778423231,0.6874661617284431,0.00032368388612002974
6,010.wav,020.wav,080.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,7,20,0.6871424778423231,0.6768845182241404,-0.010257959618182655
6,010.wav,020.wav,080.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,0,20,0.6871424778423231,0.690643966330656,0.003501488488332871
6,010.wav,020.wav,080.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,1,20,0.6871424778423231,0.6862994077560506,-0.0008430700862724905
6,010.wav,020.wav,080.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,2,20,0.6871424778423231,0.6884852309027503,0.0013427530604271931
6,010.wav,020.wav,080.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,3,20,0.6871424778423231,0.690946695930319,0.003804218087995914
6,010.wav,020.wav,080.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,4,20,0.6871424778423231,0.6897473718453623,0.0026048940030392043
6,010.wav,020.wav,080.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,5,20,0.6871424778423231,0.6847801469033624,-0.002362330938960655
6,010.wav,020.wav,080.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,6,20,0.6871424778423231,0.684992688014597,-0.0021497898277260674
