combo_id,enrollment_1,enrollment_2,enrollment_3,zero_rank,delta_rank,zero_shot_mean,best_sft_mean,best_sft_minus_zero,best_run_name,best_learning_rate,best_epoch,mean_sft_across_24,median_sft_across_24
97,040.wav,070.wav,100.wav,39,31,0.6873822759376713,0.7019997402303823,0.014617464292710936,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6900732900822749,0.6908719686947635
90,040.wav,050.wav,100.wav,97,32,0.7046408196361131,0.7186124359505984,0.013971616314485291,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.7076964917394147,0.7081200797412674
96,040.wav,070.wav,090.wav,12,33,0.6798472381418872,0.6932022645400759,0.013355026398188752,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.68116981331197,0.6805830151360022
17,010.wav,040.wav,060.wav,38,34,0.6873517486079557,0.700622058153554,0.01327030954559838,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6884537023146345,0.6890456957217481
59,020.wav,070.wav,080.wav,8,35,0.6795686000195246,0.6926129680810694,0.013044368061544853,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.680557754605163,0.6814613513908407
89,040.wav,050.wav,090.wav,69,36,0.697105781840329,0.7098149602602922,0.012709178419963219,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6987930149691098,0.6982886790037348
52,020.wav,050.wav,080.wav,66,37,0.6968271437179663,0.7092256638012856,0.01239852008331932,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6981809562623029,0.6982313493393825
67,030.wav,040.wav,070.wav,81,38,0.7006530068622007,0.7128509477002195,0.01219794083801884,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.702329429798024,0.7040131927955173
21,010.wav,040.wav,100.wav,65,39,0.6949561537604697,0.7066916970769404,0.011735543316470642,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6955623575589917,0.6953006649909852
65,030.wav,040.wav,050.wav,117,40,0.7179115505606425,0.7294636434204356,0.011552092859793084,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.7199526314551639,0.7211387789987094
20,010.wav,040.wav,090.wav,40,41,0.6874211159646856,0.6982074664258447,0.010786350461159167,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.6866588807886869,0.6858133260010266
6,010.wav,020.wav,080.wav,35,42,0.6871424778423231,0.6973049249276274,0.010162447085304338,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.68604682208188,0.6873078101758512
111,060.wav,070.wav,080.wav,1,43,0.6728675918450252,0.6824300180460522,0.009562426201026986,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6697726270258629,0.6715749003678033
9,010.wav,030.wav,040.wav,107,44,0.7082268846849992,0.7175429045467775,0.009316019861778324,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.7078184972747409,0.7086823386320854
55,020.wav,060.wav,070.wav,21,45,0.6832470395010514,0.6924288424012238,0.009181802900172453,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.679588574720801,0.6806522968805228
102,050.wav,060.wav,080.wav,45,46,0.690126135543467,0.6990427137662684,0.008916578222801341,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6873958286830028,0.6877142941011258
50,020.wav,050.wav,060.wav,78,47,0.7005055831994932,0.70904153812144,0.008535954921946809,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6972117763779409,0.6973579889151573
118,070.wav,080.wav,100.wav,16,48,0.6804719969975394,0.6884996569694383,0.008027659971898915,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.67688128227022,0.6785248676905923
61,020.wav,070.wav,100.wav,49,49,0.6908514446535654,0.6984984813246099,0.007647036671044494,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6866972299651581,0.6878424310339761
109,050.wav,080.wav,100.wav,75,50,0.6977305406959812,0.7051123526896546,0.007381811993673382,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6945044839273599,0.6947139413450726
54,020.wav,050.wav,100.wav,106,51,0.7081099883520072,0.7151111770448262,0.00700118869281896,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.704320431622298,0.705147778515075
117,070.wav,080.wav,090.wav,2,52,0.6729369592017552,0.6797021812791321,0.006765222077376842,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6679778054999151,0.6676183843046576
28,010.wav,060.wav,080.wav,15,53,0.6804414696678237,0.6871219748926102,0.0066805052247864705,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6752616945025798,0.676143741487198
60,020.wav,070.wav,090.wav,22,54,0.6833164068577813,0.6897010056343037,0.006384598776522421,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6777937531948531,0.6779969006902711
4,010.wav,020.wav,060.wav,48,55,0.6908209173238498,0.6971207992477818,0.006299881923932049,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6850776421975179,0.6861619469471838
