run_name,learning_rate,epoch,sample_id,zero_shot_mean,sft_mean,delta
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_040,0.7587036782042115,0.6460167818470691,-0.11268689635714235
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_050,0.735596533715357,0.6449008332763357,-0.09069570043902131
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_060,0.748460786126348,0.6951905459190885,-0.05327024020725957
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_070,0.7020284233394412,0.6678333755683327,-0.03419504777110849
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_080,0.710240203762068,0.6364784431215559,-0.0737617606405121
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_090,0.7424219908168611,0.6086685456375772,-0.1337534451792839
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_100,0.7673682494624399,0.6626327374342719,-0.104735512028168
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_110,0.7297981883389598,0.6540227478314189,-0.07577544050754093
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_120,0.7465359615274761,0.6285615472904609,-0.11797441423701527
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_130,0.7635894531843347,0.6806056655682308,-0.08298378761610392
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_140,0.7585700317792884,0.6067916982245336,-0.15177833355475479
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_150,0.47377519051946965,0.6397428248173925,0.16596763429792288
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_160,0.7576642344657479,0.6658146047184288,-0.09184962974731914
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_170,0.7923444815054443,0.6685088575556867,-0.12383562394975767
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_180,0.7771426005036552,0.7067328406749039,-0.0704097598287513
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_190,0.7331120498172411,0.6688039543462615,-0.0643080954709796
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,0,test_200,0.6995681171364742,0.6232363806080663,-0.07633173652840786
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_040,0.7587036782042115,0.6673546646170435,-0.09134901358716796
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_050,0.735596533715357,0.5896928440190886,-0.14590368969626843
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_060,0.748460786126348,0.6934347091533518,-0.05502607697299622
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_070,0.7020284233394412,0.6179164867621211,-0.08411193657732008
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_080,0.710240203762068,0.691398220701852,-0.018841983060216005
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_090,0.7424219908168611,0.6720764794118074,-0.07034551140505374
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_100,0.7673682494624399,0.6650390611268365,-0.10232918833560334
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_110,0.7297981883389598,0.6100466950076636,-0.1197514933312962
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_120,0.7465359615274761,0.6444015768500725,-0.10213438467740366
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_130,0.7635894531843347,0.7280450431503328,-0.03554441003400188
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_140,0.7585700317792884,0.6140260235031257,-0.14454400827616265
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_150,0.47377519051946965,0.6290352621384864,0.15526007161901673
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_160,0.7576642344657479,0.6577018960189478,-0.09996233844680014
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_170,0.7923444815054443,0.7250780476963489,-0.06726643380909547
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_180,0.7771426005036552,0.7150368846702159,-0.06210571583343938
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_190,0.7331120498172411,0.6690446202234673,-0.06406742959377376
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,1,test_200,0.6995681171364742,0.6389253248294454,-0.06064279230702874
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,2,test_040,0.7587036782042115,0.6266379978343907,-0.1320656803698208
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,2,test_050,0.735596533715357,0.6287243141339044,-0.10687221958145265
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,2,test_060,0.748460786126348,0.6400085296540868,-0.1084522564722612
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,2,test_070,0.7020284233394412,0.6268080407151504,-0.07522038262429076
ep5_lr1e-6_per_epoch_audio_seed42,1e-6,2,test_080,0.710240203762068,0.6743045724881646,-0.03593563127390342
