system,sample_id,generated_audio,enrollment_audio,sim
sft,test_120,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_120.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\020.wav,0.7196347994734029
sft,test_120,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_120.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\030.wav,0.7214070202978621
sft,test_130,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_130.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\010.wav,0.6283491529488291
sft,test_130,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_130.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\020.wav,0.6940147455110457
sft,test_130,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_130.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\030.wav,0.6448058433737257
sft,test_140,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_140.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\010.wav,0.640278012410736
sft,test_140,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_140.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\020.wav,0.6637674637434835
sft,test_140,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_140.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\030.wav,0.6827361163917404
sft,test_150,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_150.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\010.wav,0.5539228502757416
sft,test_150,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_150.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\020.wav,0.5789500459387329
sft,test_150,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_150.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\030.wav,0.5508217538453575
sft,test_160,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_160.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\010.wav,0.713233761872426
sft,test_160,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_160.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\020.wav,0.6935180235617612
sft,test_160,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_160.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\030.wav,0.722784500350371
sft,test_170,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_170.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\010.wav,0.6710714631295744
sft,test_170,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_170.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\020.wav,0.6805320018205524
sft,test_170,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_170.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\030.wav,0.6939591275619936
sft,test_180,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_180.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\010.wav,0.6594499057104483
sft,test_180,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_180.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\020.wav,0.639275734937117
sft,test_180,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_180.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\030.wav,0.6272778463265448
sft,test_190,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_190.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\010.wav,0.6578059453564613
sft,test_190,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_190.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\020.wav,0.7005887006115588
sft,test_190,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_190.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\030.wav,0.6785695735004508
sft,test_200,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_200.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\010.wav,0.5788613218338798
sft,test_200,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_200.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\020.wav,0.6287141221737718
sft,test_200,E:\xunfei-project-audio\sim_evaluation\evaluation\data\generated\sft\test_200.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\030.wav,0.6093836291326414
