run_name,learning_rate,epoch,sample_id,zero_shot_mean,sft_mean,delta
ep5_lr5e-6_ref031_seed42,5e-6,2,test_060,0.748460786126348,0.695390986790076,-0.05306979933627198
ep5_lr5e-6_ref031_seed42,5e-6,2,test_070,0.7020284233394412,0.6712648457232137,-0.0307635776162275
ep5_lr5e-6_ref031_seed42,5e-6,2,test_080,0.710240203762068,0.711370099072334,0.0011298953102659715
ep5_lr5e-6_ref031_seed42,5e-6,2,test_090,0.7424219908168611,0.7253144187177508,-0.01710757209911029
ep5_lr5e-6_ref031_seed42,5e-6,2,test_100,0.7673682494624399,0.7507575708230417,-0.016610678639398135
ep5_lr5e-6_ref031_seed42,5e-6,2,test_110,0.7297981883389598,0.7237785031617742,-0.006019685177185652
ep5_lr5e-6_ref031_seed42,5e-6,2,test_120,0.7465359615274761,0.7224698976860005,-0.024066063841475693
ep5_lr5e-6_ref031_seed42,5e-6,2,test_130,0.7635894531843347,0.6333100072080619,-0.13027944597627283
ep5_lr5e-6_ref031_seed42,5e-6,2,test_140,0.7585700317792884,0.7129712170064259,-0.04559881477286254
ep5_lr5e-6_ref031_seed42,5e-6,2,test_150,0.47377519051946965,0.6030964315338009,0.12932124101433123
ep5_lr5e-6_ref031_seed42,5e-6,2,test_160,0.7576642344657479,0.6930766393563514,-0.06458759510939649
ep5_lr5e-6_ref031_seed42,5e-6,2,test_170,0.7923444815054443,0.778381688654075,-0.013962792851369366
ep5_lr5e-6_ref031_seed42,5e-6,2,test_180,0.7771426005036552,0.7780558746351192,0.0009132741314639148
ep5_lr5e-6_ref031_seed42,5e-6,2,test_190,0.7331120498172411,0.7558414415957242,0.0227293917784831
ep5_lr5e-6_ref031_seed42,5e-6,2,test_200,0.6995681171364742,0.7224790194462791,0.02291090230980497
ep5_lr5e-6_ref031_seed42,5e-6,3,test_040,0.7587036782042115,0.6750547637790844,-0.08364891442512712
ep5_lr5e-6_ref031_seed42,5e-6,3,test_050,0.735596533715357,0.5886811990788057,-0.14691533463655138
ep5_lr5e-6_ref031_seed42,5e-6,3,test_060,0.748460786126348,0.6252713242121734,-0.12318946191417468
ep5_lr5e-6_ref031_seed42,5e-6,3,test_070,0.7020284233394412,0.6511642794948477,-0.05086414384459348
ep5_lr5e-6_ref031_seed42,5e-6,3,test_080,0.710240203762068,0.7174142117963562,0.007174008034288248
ep5_lr5e-6_ref031_seed42,5e-6,3,test_090,0.7424219908168611,0.712329681139816,-0.030092309677045126
ep5_lr5e-6_ref031_seed42,5e-6,3,test_100,0.7673682494624399,0.727136126163017,-0.04023212329942283
ep5_lr5e-6_ref031_seed42,5e-6,3,test_110,0.7297981883389598,0.6819827812897633,-0.04781540704919651
ep5_lr5e-6_ref031_seed42,5e-6,3,test_120,0.7465359615274761,0.6876461943114771,-0.058889767215999034
ep5_lr5e-6_ref031_seed42,5e-6,3,test_130,0.7635894531843347,0.7349015185319917,-0.028687934652342983
ep5_lr5e-6_ref031_seed42,5e-6,3,test_140,0.7585700317792884,0.6760775498822285,-0.08249248189705993
ep5_lr5e-6_ref031_seed42,5e-6,3,test_150,0.47377519051946965,0.5992389752961783,0.12546378477670866
ep5_lr5e-6_ref031_seed42,5e-6,3,test_160,0.7576642344657479,0.7285887510846086,-0.0290754833811393
ep5_lr5e-6_ref031_seed42,5e-6,3,test_170,0.7923444815054443,0.7061124423031817,-0.08623203920226263
ep5_lr5e-6_ref031_seed42,5e-6,3,test_180,0.7771426005036552,0.7750025402166282,-0.002140060287027068
ep5_lr5e-6_ref031_seed42,5e-6,3,test_190,0.7331120498172411,0.7439782499306861,0.010866200113444968
ep5_lr5e-6_ref031_seed42,5e-6,3,test_200,0.6995681171364742,0.7432892472449852,0.043721130108511086
ep5_lr5e-6_ref031_seed42,5e-6,4,test_040,0.7587036782042115,0.7155731682536809,-0.04313050995053058
ep5_lr5e-6_ref031_seed42,5e-6,4,test_050,0.735596533715357,0.6813154403768178,-0.054281093338539255
ep5_lr5e-6_ref031_seed42,5e-6,4,test_060,0.748460786126348,0.6890845809303748,-0.0593762051959732
