run_name,learning_rate,epoch,sample_id,zero_shot_mean,sft_mean,delta
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_010,0.7259311972403538,0.7363566184073372,0.010425421166983417
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_020,0.7293531159828284,0.7486383632267951,0.01928524724396674
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_030,0.6241446528533764,0.708545954781882,0.08440130192850559
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_040,0.6941307754585356,0.7059163663711466,0.011785590912611
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_050,0.7407481981045345,0.6536132101449992,-0.08713498795953534
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_060,0.6074200768615805,0.65718250512349,0.049762428261909464
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_070,0.7244307649206587,0.7374441539492235,0.013013389028564748
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_080,0.6918983970605553,0.7674397295520724,0.07554133249151707
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_090,0.6823352278790503,0.7531637911621517,0.07082856328310139
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_100,0.6787368792108749,0.7177311621406903,0.03899428292981544
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_110,0.7162714990108835,0.7753073344872851,0.059035835476401566
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_120,0.6899966264896151,0.7340913162017633,0.04409468971214814
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_130,0.7489590142776055,0.7642351568825586,0.015276142604953136
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_140,0.6722393402549084,0.7295021660945874,0.05726282583967901
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_150,0.681116432659051,0.6778980892563728,-0.0032183434026781255
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_160,0.7480729717547895,0.7651343286372688,0.01706135688247934
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_170,0.715593221826259,0.7575397352100296,0.041946513383770645
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_180,0.7087143345512229,0.7390124730713965,0.0302981385201736
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_190,0.7523645541278646,0.7483939554390849,-0.003970598688779692
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_200,0.6881488340596801,0.7018032579500325,0.01365442389035243
A_lr5e-7_cosine8_ref031_seed42,5e-7,1,test_010,0.7259311972403538,0.763394129010691,0.037462931770337216
A_lr5e-7_cosine8_ref031_seed42,5e-7,1,test_020,0.7293531159828284,0.7577172359224568,0.028364119939628396
A_lr5e-7_cosine8_ref031_seed42,5e-7,1,test_030,0.6241446528533764,0.6996602490453725,0.0755155961919961
A_lr5e-7_cosine8_ref031_seed42,5e-7,1,test_040,0.6941307754585356,0.7545209616307372,0.0603901861722016
A_lr5e-7_cosine8_ref031_seed42,5e-7,1,test_050,0.7407481981045345,0.6965610004586585,-0.044187197645875975
A_lr5e-7_cosine8_ref031_seed42,5e-7,1,test_060,0.6074200768615805,0.7183104347587603,0.11089035789717983
A_lr5e-7_cosine8_ref031_seed42,5e-7,1,test_070,0.7244307649206587,0.7204616215540246,-0.00396914336663412
A_lr5e-7_cosine8_ref031_seed42,5e-7,1,test_080,0.6918983970605553,0.7402881177606749,0.0483897207001196
A_lr5e-7_cosine8_ref031_seed42,5e-7,1,test_090,0.6823352278790503,0.7471423596670931,0.06480713178804276
A_lr5e-7_cosine8_ref031_seed42,5e-7,1,test_100,0.6787368792108749,0.7250691648716231,0.04633228566074821
A_lr5e-7_cosine8_ref031_seed42,5e-7,1,test_110,0.7162714990108835,0.7103487396898082,-0.005922759321075333
A_lr5e-7_cosine8_ref031_seed42,5e-7,1,test_120,0.6899966264896151,0.7268157325068554,0.036819106017240255
A_lr5e-7_cosine8_ref031_seed42,5e-7,1,test_130,0.7489590142776055,0.7533114326375704,0.004352418359964916
A_lr5e-7_cosine8_ref031_seed42,5e-7,1,test_140,0.6722393402549084,0.7154230892610708,0.0431837490061624
A_lr5e-7_cosine8_ref031_seed42,5e-7,1,test_150,0.681116432659051,0.6435019155236046,-0.03761451713544639
