run_name,learning_rate,epoch,sample_id,zero_shot_mean,sft_mean,delta
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_010,0.6965340089370372,0.7078402819479718,0.011306273010934564
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_020,0.7264702369758465,0.7503779459136818,0.023907708937835337
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_030,0.7368766020371286,0.6907682194129944,-0.04610838262413419
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_040,0.7587036782042115,0.6881338979790605,-0.07056978022515092
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_050,0.735596533715357,0.6093527873673857,-0.1262437463479713
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_060,0.748460786126348,0.6078314826961005,-0.1406293034302475
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_070,0.7020284233394412,0.7007160754839283,-0.0013123478555128187
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_080,0.710240203762068,0.7228005934337478,0.012560389671679828
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_090,0.7424219908168611,0.7069734858322431,-0.035448504984618046
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_100,0.7673682494624399,0.6802265338465926,-0.08714171561584727
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_110,0.7297981883389598,0.7455156287722636,0.01571744043330381
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_120,0.7465359615274761,0.7175826409019722,-0.02895332062550393
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_130,0.7635894531843347,0.7539114482673194,-0.009678004917015315
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_140,0.7585700317792884,0.7231183059203682,-0.0354517258589202
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_150,0.47377519051946965,0.6325049799515635,0.15872978943209387
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_160,0.7576642344657479,0.7218749080668786,-0.03578932639886934
A_lr5e-7_cosine8_ref031_seed42,5e-7,0,test_170,0.7923444815054443,0.7268223486592383,-0.065522132846206
