system,run_name,learning_rate,epoch,sample_id,generated_audio,enrollment_audio,sim
sft,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,5,test_110,C:\Users\26686\Desktop\ref031_cosine_8ep_seed42_20260730\ref031_cosine_8ep_seed42_20260730\hparam_runs\C_lr1.5e-6_cosine8_ref031_seed42\results\test20\epoch5\test_110.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\010.wav,0.7147226586143586
sft,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,5,test_110,C:\Users\26686\Desktop\ref031_cosine_8ep_seed42_20260730\ref031_cosine_8ep_seed42_20260730\hparam_runs\C_lr1.5e-6_cosine8_ref031_seed42\results\test20\epoch5\test_110.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\020.wav,0.6743173719242248
sft,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,5,test_110,C:\Users\26686\Desktop\ref031_cosine_8ep_seed42_20260730\ref031_cosine_8ep_seed42_20260730\hparam_runs\C_lr1.5e-6_cosine8_ref031_seed42\results\test20\epoch5\test_110.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\030.wav,0.7982583307795252
sft,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,5,test_120,C:\Users\26686\Desktop\ref031_cosine_8ep_seed42_20260730\ref031_cosine_8ep_seed42_20260730\hparam_runs\C_lr1.5e-6_cosine8_ref031_seed42\results\test20\epoch5\test_120.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\010.wav,0.6479744645755925
sft,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,5,test_120,C:\Users\26686\Desktop\ref031_cosine_8ep_seed42_20260730\ref031_cosine_8ep_seed42_20260730\hparam_runs\C_lr1.5e-6_cosine8_ref031_seed42\results\test20\epoch5\test_120.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\020.wav,0.6724729817513421
sft,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,5,test_120,C:\Users\26686\Desktop\ref031_cosine_8ep_seed42_20260730\ref031_cosine_8ep_seed42_20260730\hparam_runs\C_lr1.5e-6_cosine8_ref031_seed42\results\test20\epoch5\test_120.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\030.wav,0.6651736591790708
sft,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,5,test_130,C:\Users\26686\Desktop\ref031_cosine_8ep_seed42_20260730\ref031_cosine_8ep_seed42_20260730\hparam_runs\C_lr1.5e-6_cosine8_ref031_seed42\results\test20\epoch5\test_130.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\010.wav,0.7554807109042934
sft,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,5,test_130,C:\Users\26686\Desktop\ref031_cosine_8ep_seed42_20260730\ref031_cosine_8ep_seed42_20260730\hparam_runs\C_lr1.5e-6_cosine8_ref031_seed42\results\test20\epoch5\test_130.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\020.wav,0.729005877894119
sft,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,5,test_130,C:\Users\26686\Desktop\ref031_cosine_8ep_seed42_20260730\ref031_cosine_8ep_seed42_20260730\hparam_runs\C_lr1.5e-6_cosine8_ref031_seed42\results\test20\epoch5\test_130.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\030.wav,0.7180995583867384
sft,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,5,test_140,C:\Users\26686\Desktop\ref031_cosine_8ep_seed42_20260730\ref031_cosine_8ep_seed42_20260730\hparam_runs\C_lr1.5e-6_cosine8_ref031_seed42\results\test20\epoch5\test_140.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\010.wav,0.7223633635769962
sft,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,5,test_140,C:\Users\26686\Desktop\ref031_cosine_8ep_seed42_20260730\ref031_cosine_8ep_seed42_20260730\hparam_runs\C_lr1.5e-6_cosine8_ref031_seed42\results\test20\epoch5\test_140.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\020.wav,0.6715475838992562
sft,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,5,test_140,C:\Users\26686\Desktop\ref031_cosine_8ep_seed42_20260730\ref031_cosine_8ep_seed42_20260730\hparam_runs\C_lr1.5e-6_cosine8_ref031_seed42\results\test20\epoch5\test_140.wav,E:\xunfei-project-audio\sim_evaluation\evaluation\data\enrollment\030.wav,0.6917108245744656
